image,conf,area,aspect_ratio,extent,solidity,circularity,compactness,rectangularity,eccentricity,vertex_count,bbox_w,bbox_h,best_iou_drone,best_iou_bird,label_bird_fp,label_true_drone,label_other_fp
BT (85).jpg,0.7315827012062073,112752.0,1.073846153846154,0.9940665638086842,1.0,0.7843963800257678,0.06242028061224487,0.9940665638086842,0.0,4.0,349.0,325.0,0.0,0.9369401016242388,1,0,0
BT (86).jpg,0.7352287769317627,97654.0,0.9904761904761905,0.9936304436304436,1.0,0.7853800678237637,0.06249855999999996,0.9936304436304436,0.0,4.0,312.0,315.0,0.0,0.8751522428930247,1,0,0
BT (87).jpg,0.7428956031799316,100534.0,0.9014925373134328,0.9937135514480577,1.0,0.7832770186273079,0.06233120466240929,0.9937135514480577,0.0,4.0,302.0,335.0,0.0,0.8762693476763977,1,0,0
BT (88).jpg,0.5100829005241394,83054.0,0.8270440251572327,0.9930650214027787,1.0,0.778311233564053,0.06193604004283481,0.9930650214027787,0.0,4.0,263.0,318.0,0.0,0.814734572307302,1,0,0
BT (89).jpg,0.48084595799446106,77520.0,0.7438271604938271,0.9927770093745197,1.0,0.7683283302350727,0.06114162583722694,0.9927770093745197,0.0,4.0,241.0,324.0,0.0,0.845461052422851,1,0,0
BT (9).jpg,0.8259100317955017,30321.5,0.5718015665796344,0.36149957676120986,0.6347991751368666,0.2998341100250456,0.023860040359022592,0.36149957676120986,0.9252197470101088,8.0,219.0,383.0,0.0,0.9083816462149604,1,0,0
BT (90).jpg,0.7202969789505005,140616.0,0.7471264367816092,0.9946312997347481,1.0,0.7688581125465264,0.06118378457404221,0.9946312997347481,0.0,4.0,325.0,435.0,0.0,0.7237362106109868,1,0,0
BT (91).jpg,0.6220125555992126,143561.0,0.8104265402843602,0.9947132839998891,1.0,0.7767413129938556,0.06181110973333055,0.9947132839998891,0.0,4.0,342.0,422.0,0.7255910557945615,0.0,0,1,0
BT (92).jpg,0.5206170082092285,62856.0,0.6,0.9918106508875739,1.0,0.735930993254573,0.05856352767549674,0.9918106508875739,0.0,4.0,195.0,325.0,0.5936162747798597,0.0,0,1,0
BT (93).jpg,0.7897635698318481,92394.0,0.7380281690140845,0.9933770562305129,1.0,0.7674381958775208,0.061070791195716796,0.9933770562305129,0.0,4.0,262.0,355.0,0.7310050147795454,0.0,0,1,0
BT (94).jpg,0.8084738254547119,84836.0,0.7611940298507462,0.9931050629206907,1.0,0.7708598106111565,0.06134307464482387,0.9931050629206907,0.0,4.0,255.0,335.0,0.8456281252242497,0.0,0,1,0
BT (95).jpg,0.8117883801460266,103428.0,0.9056047197640118,0.9938024271424866,1.0,0.7834589834870499,0.06234568496585776,0.9938024271424866,0.0,4.0,307.0,339.0,0.7751131205115718,0.0,0,1,0
BT (96).jpg,0.7237271666526794,106950.0,0.8988439306358381,0.9939036856680854,1.0,0.7831556070192375,0.062321543033622716,0.9939036856680854,0.0,4.0,311.0,346.0,0.7808883979455817,0.0,0,1,0
BT (97).jpg,0.6931272149085999,103290.0,0.9486404833836858,0.9938037600785113,1.0,0.7848491716978145,0.0624563126286434,0.9938037600785113,0.0,4.0,314.0,331.0,0.6966036379474296,0.0,0,1,0
BT (98).jpg,0.7229594588279724,103090.0,0.9026548672566371,0.99379181367729,1.0,0.7833294714912161,0.062335378728694435,0.99379181367729,0.0,4.0,306.0,339.0,0.7247471842643027,0.0,0,1,0
BT (99).jpg,0.5704178214073181,102351.0,0.9573170731707317,0.9937762156283984,1.0,0.7850223381044162,0.062470092773437465,0.9937762156283984,0.0,4.0,314.0,328.0,0.7402606348300598,0.0,0,1,0
DT (1).jpg,0.668658971786499,295336.0,0.9728260869565217,0.9963295819501795,1.0,0.7852486041361911,0.06248809845214286,0.9963295819501795,0.0,4.0,537.0,552.0,0.7445645322098324,0.0,0,1,0
DT (10).jpg,0.7821704745292664,15716.5,1.1832460732984293,0.36409442616874393,0.5888645347421271,0.293707682624527,0.023372514756879487,0.36409442616874393,0.6585706652000052,11.0,226.0,191.0,0.9375163969925931,0.0,0,1,0
DT (100).jpg,0.8742471933364868,32658.0,1.6647727272727273,0.6332997207570586,0.7352507457646198,0.3499847621439241,0.02785090245102336,0.6332997207570586,0.8851564933028514,10.0,293.0,176.0,0.9146038565777216,0.0,0,1,0
DT (101).jpg,0.8754657506942749,32320.5,1.6497175141242937,0.62534827025772,0.7245286825528481,0.33836687399868004,0.0269263802877212,0.62534827025772,0.8883454918226081,10.0,292.0,177.0,0.9085199318256971,0.0,0,1,0
DT (102).jpg,0.871857762336731,31996.0,1.6878612716763006,0.6333834824610024,0.7305189616201283,0.3421495759097929,0.027227398141419588,0.6333834824610024,0.8807261938824208,10.0,292.0,173.0,0.9265848489341231,0.0,0,1,0
DT (103).jpg,0.8674797415733337,31746.5,1.695906432748538,0.640179471667675,0.7318065512551578,0.3458972954743902,0.027525632188433517,0.640179471667675,0.8875969230357332,10.0,290.0,171.0,0.9303034540200339,0.0,0,1,0
DT (104).jpg,0.8646258115768433,31297.5,1.688235294117647,0.641473662635786,0.7326708336259569,0.3415318770650454,0.027178243229177727,0.641473662635786,0.8856877974482948,11.0,287.0,170.0,0.8818799562426205,0.0,0,1,0
DT (105).jpg,0.8639512658119202,31098.0,1.7100591715976332,0.6367191498945558,0.7333309752042729,0.3436504096717165,0.02734683069740426,0.6367191498945558,0.8902194412010489,11.0,289.0,169.0,0.9032359372110258,0.0,0,1,0
DT (106).jpg,0.861444354057312,31260.0,1.7100591715976332,0.6400360352982125,0.7381345926800472,0.34620088530440507,0.027549791099493164,0.6400360352982125,0.8836928480489048,11.0,289.0,169.0,0.9074360044911522,0.0,0,1,0
DT (107).jpg,0.8630596995353699,30809.5,1.6964285714285714,0.6434732664995823,0.7372545735172711,0.34655420024259853,0.027577907008934015,0.6434732664995823,0.8900207247044134,11.0,285.0,168.0,0.9104195864107176,0.0,0,1,0
DT (108).jpg,0.8606317639350891,30869.5,1.6964285714285714,0.6447263993316625,0.7371292802903673,0.3517594245174877,0.027992125595559286,0.6447263993316625,0.8843678966564711,11.0,285.0,168.0,0.9063491114382599,0.0,0,1,0
DT (109).jpg,0.8616094589233398,30267.5,1.688622754491018,0.6427039537945386,0.743993117433786,0.3504459316547093,0.027887601154645728,0.6427039537945386,0.8831398218671944,10.0,282.0,167.0,0.9390113646822167,0.0,0,1,0
DT (11).jpg,0.7507962584495544,15360.0,1.2640449438202248,0.38352059925093634,0.6160880813428795,0.3156530728226784,0.025118873420937597,0.38352059925093634,0.6630399949413364,13.0,225.0,178.0,0.9423333306335063,0.0,0,1,0
DT (110).jpg,0.8590500354766846,29722.5,1.7391304347826086,0.6593278615794144,0.7474161993612795,0.35149967295592965,0.027971455223060382,0.6593278615794144,0.9179541147349931,10.0,280.0,161.0,0.9870591692469033,0.0,0,1,0
DT (111).jpg,0.849403440952301,28643.0,1.7756410256410255,0.662848282884384,0.7321175252725344,0.3349811366430636,0.02665695186964258,0.662848282884384,0.927003214767044,10.0,277.0,156.0,0.9521980017890647,0.0,0,1,0
DT (112).jpg,0.8374550342559814,28385.0,1.7870967741935484,0.6611156399208106,0.744739465813087,0.33950268579752396,0.02701676531882525,0.6611156399208106,0.9123285367130906,13.0,277.0,155.0,0.9393338318865349,0.0,0,1,0
DT (113).jpg,0.7294851541519165,47591.5,1.5898876404494382,0.9447631714773495,0.9534699683455543,0.5409678121173364,0.04304885067604087,0.9447631714773495,0.7126096543687587,8.0,283.0,178.0,0.8242054021582453,0.0,0,1,0
DT (114).jpg,0.7645321488380432,59682.0,1.446078431372549,0.9917248255234297,1.0,0.7590676159635723,0.06040468161079145,0.9917248255234297,0.0,4.0,295.0,204.0,0.8266793800415125,0.0,0,1,0
DT (115).jpg,0.7778763771057129,60475.0,1.4368932038834952,0.9917836525846234,1.0,0.759951262903371,0.06047499999999994,0.9917836525846234,0.0,4.0,296.0,206.0,0.8194425464844934,0.0,0,1,0
DT (116).jpg,0.7888683080673218,58261.0,1.411764705882353,0.9916428376906318,1.0,0.7623170745139315,0.060663265306122385,0.9916428376906318,0.0,4.0,288.0,204.0,0.8470855198182758,0.0,0,1,0
DT (117).jpg,0.7982332706451416,58344.0,1.4,0.9916546273476672,1.0,0.7634030894670674,0.06074968763015404,0.9916546273476672,0.0,4.0,287.0,205.0,0.8502794559667088,0.0,0,1,0
DT (118).jpg,0.7837660908699036,60358.0,1.4202898550724639,0.9917841532748365,1.0,0.7615240476358438,0.06060015823229619,0.9917841532748365,0.0,4.0,294.0,207.0,0.8181902824234499,0.0,0,1,0
DT (119).jpg,0.7989946603775024,59073.0,1.4313725490196079,0.9916901692183723,1.0,0.7604751054168641,0.060516686062711995,0.9916901692183723,0.0,4.0,292.0,204.0,0.8387973335777223,0.0,0,1,0
DT (12).jpg,0.7739015221595764,15600.0,1.150259067357513,0.3640946646127993,0.6087686093929875,0.31020903969622204,0.024685651029721818,0.3640946646127993,0.6287277623938916,11.0,222.0,193.0,0.9593800952124135,0.0,0,1,0
DT (120).jpg,0.8053350448608398,60152.0,1.4154589371980677,0.9917726006166427,1.0,0.7619759411087452,0.0606361187722778,0.9917726006166427,0.0,4.0,293.0,207.0,0.8217860087792657,0.0,0,1,0
DT (121).jpg,0.8033809065818787,59568.0,1.4292682926829268,0.9917256305668859,1.0,0.7606756925933142,0.060532648283038434,0.9917256305668859,0.0,4.0,293.0,205.0,0.8321782292796719,0.0,0,1,0
DT (122).jpg,0.8053238391876221,59568.0,1.4292682926829268,0.9917256305668859,1.0,0.7606756925933142,0.060532648283038434,0.9917256305668859,0.0,4.0,293.0,205.0,0.8324788532039024,0.0,0,1,0
DT (123).jpg,0.8211880922317505,59740.0,1.4057971014492754,0.9917492571011173,1.0,0.762872110454012,0.06070743366285113,0.9917492571011173,0.0,4.0,291.0,207.0,0.8302686912994826,0.0,0,1,0
DT (124).jpg,0.8075332045555115,60819.0,1.3904761904761904,0.9918297455968689,1.0,0.7642740943947105,0.060818999999999936,0.9918297455968689,0.0,4.0,292.0,210.0,0.8106425186167789,0.0,0,1,0
DT (125).jpg,0.8105973601341248,59450.0,1.412621359223301,0.9917258866313015,1.0,0.7622392949940341,0.06065707580859089,0.9917258866313015,0.0,4.0,291.0,206.0,0.8303795297744073,0.0,0,1,0
DT (126).jpg,0.8120721578598022,60528.0,1.3971291866028708,0.9918070393917546,1.0,0.763668901476231,0.06077084027774982,0.9918070393917546,0.0,4.0,292.0,209.0,0.8136302945495746,0.0,0,1,0
DT (127).jpg,0.808577835559845,58782.0,1.438423645320197,0.991666104325528,1.0,0.759801930323989,0.060463116490913286,0.991666104325528,0.0,4.0,292.0,203.0,0.8400471371371445,0.0,0,1,0
DT (128).jpg,0.8053576946258545,58290.0,1.4405940594059405,0.991630090844136,1.0,0.7595929823492894,0.06044648893940204,0.991630090844136,0.0,4.0,291.0,202.0,0.8471274157572124,0.0,0,1,0
DT (129).jpg,0.8055979609489441,58491.0,1.4455445544554455,0.991641801166418,1.0,0.7591169934443808,0.06040861094586549,0.991641801166418,0.0,4.0,292.0,202.0,0.8445245681249731,0.0,0,1,0
DT (13).jpg,0.7661490440368652,15488.0,1.3928571428571428,0.393976393976394,0.6317506934247022,0.32542458359776283,0.025896465541602794,0.393976393976394,0.7031045664341161,11.0,234.0,168.0,0.794146713529738,0.0,0,1,0
DT (130).jpg,0.8026731014251709,56840.0,1.4771573604060915,0.9915048755385769,1.0,0.7560167252199184,0.060161899439448524,0.9915048755385769,0.0,4.0,291.0,197.0,0.8684087234559029,0.0,0,1,0
DT (131).jpg,0.8034369349479675,56160.0,1.4744897959183674,0.9914554056916884,1.0,0.7562801650553724,0.06018286331545844,0.9914554056916884,0.0,4.0,289.0,196.0,0.8804958392612416,0.0,0,1,0
DT (132).jpg,0.8058066368103027,56826.0,1.4472361809045227,0.9915201005025126,1.0,0.7589505542901205,0.060395366138803204,0.9915201005025126,0.0,4.0,288.0,199.0,0.872304671577932,0.0,0,1,0
DT (133).jpg,0.8034620881080627,57222.0,1.4572864321608041,0.9915439265291978,1.0,0.757975177294314,0.06031774810367284,0.9915439265291978,0.0,4.0,290.0,199.0,0.8632688019982824,0.0,0,1,0
DT (134).jpg,0.8063214421272278,58580.0,1.4334975369458127,0.9916543937162494,1.0,0.7602720670867625,0.060500528785775595,0.9916543937162494,0.0,4.0,291.0,203.0,0.841615221944968,0.0,0,1,0
DT (135).jpg,0.8022004961967468,59772.0,1.4341463414634146,0.9917371826779492,1.0,0.7602122841287934,0.06049577140913887,0.9917371826779492,0.0,4.0,294.0,205.0,0.8262107428641177,0.0,0,1,0
DT (136).jpg,0.7998627424240112,59364.0,1.424390243902439,0.9917139993317742,1.0,0.7611366443738578,0.06056932966023869,0.9917139993317742,0.0,4.0,292.0,205.0,0.8349868917619658,0.0,0,1,0
DT (137).jpg,0.7762113809585571,59655.0,1.4174757281553398,0.9917375980848517,1.0,0.7617866713949463,0.060621057167013465,0.9917375980848517,0.0,4.0,292.0,206.0,0.8275548601756679,0.0,0,1,0
DT (138).jpg,0.7513224482536316,56736.0,1.4595959595959596,0.9915067631330607,1.0,0.7577485420090148,0.06029971304070564,0.9915067631330607,0.0,4.0,289.0,198.0,0.873348617230084,0.0,0,1,0
DT (139).jpg,0.7420507669448853,55965.0,1.469387755102041,0.9914434523809523,1.0,0.7567846320576125,0.060223007523975074,0.9914434523809523,0.0,4.0,288.0,196.0,0.8729072493354275,0.0,0,1,0
DT (14).jpg,0.7772340774536133,15228.5,1.353932584269663,0.35499323977807823,0.613038927579405,0.3030066328763881,0.024112501705954147,0.35499323977807823,0.6788289479999512,11.0,241.0,178.0,0.797101984405249,0.0,0,1,0
DT (140).jpg,0.7361176013946533,55484.0,1.471794871794872,0.9914053426248548,1.0,0.756545689200417,0.06020399305555549,0.9914053426248548,0.0,4.0,287.0,195.0,0.8023343462004219,0.0,0,1,0
DT (141).jpg,0.7094268202781677,54244.0,1.484375,0.9913011695906433,1.0,0.755291088759334,0.06010415512465367,0.9913011695906433,0.0,4.0,285.0,192.0,0.8560611431745567,0.0,0,1,0
DT (142).jpg,0.710260808467865,53580.0,1.4816753926701571,0.9912493293619226,1.0,0.755559350668545,0.06012550272910076,0.9912493293619226,0.0,4.0,283.0,191.0,0.8335872260165264,0.0,0,1,0
DT (143).jpg,0.6677643060684204,49140.0,1.5138121546961325,0.990845666814534,1.0,0.7522957716152919,0.059865795359852564,0.990845666814534,0.0,4.0,274.0,181.0,0.81988954489747,0.0,0,1,0
DT (144).jpg,0.6743035316467285,49320.0,1.5193370165745856,0.990858864892014,1.0,0.7517288792478439,0.05982068349861236,0.990858864892014,0.0,4.0,275.0,181.0,0.905531121131321,0.0,0,1,0
DT (145).jpg,0.6706294417381287,49413.0,1.5054945054945055,0.9908759124087592,1.0,0.7531463728765959,0.059933484057520935,0.9908759124087592,0.0,4.0,274.0,182.0,0.9756836965403445,0.0,0,1,0
DT (146).jpg,0.6611851453781128,50778.0,1.530054644808743,0.990983606557377,1.0,0.7506260170241176,0.059732920511384686,0.990983606557377,0.0,4.0,280.0,183.0,0.9531903290296936,0.0,0,1,0
DT (147).jpg,0.6103863716125488,52080.0,1.5026737967914439,0.9911127181380478,1.0,0.7534405929329903,0.0599568973456869,0.9911127181380478,0.0,4.0,281.0,187.0,0.9476637982248679,0.0,0,1,0
DT (148).jpg,0.6636879444122314,50499.0,1.5384615384615385,0.9909536891679749,1.0,0.7497508856976888,0.05966327977315682,0.9909536891679749,0.0,4.0,280.0,182.0,0.9383186750577437,0.0,0,1,0
DT (149).jpg,0.6524675488471985,49306.0,1.553072625698324,0.9908363811743901,1.0,0.7482157583765165,0.05954111822243683,0.9908363811743901,0.0,4.0,278.0,179.0,0.9450606361958349,0.0,0,1,0
DT (15).jpg,0.7611892819404602,15082.0,1.3975155279503106,0.4163423050379572,0.6669762299613046,0.3551402420313754,0.028261162505072688,0.4163423050379572,0.7388334523944953,13.0,225.0,161.0,0.8435541873905095,0.0,0,1,0
DT (150).jpg,0.6646193861961365,48852.0,1.5561797752808988,0.9907921956759826,1.0,0.7478867121479496,0.05951493355554573,0.9907921956759826,0.0,4.0,277.0,178.0,0.9148820229535609,0.0,0,1,0
DT (151).jpg,0.6638928055763245,49484.0,1.558659217877095,0.990849202058429,1.0,0.7476270144190391,0.059494267466912824,0.990849202058429,0.0,4.0,279.0,179.0,0.8236440761310206,0.0,0,1,0
DT (152).jpg,0.6185522675514221,51506.0,1.5519125683060109,0.9910336334949589,1.0,0.7483448778623929,0.059551393224650175,0.9910336334949589,0.0,4.0,284.0,183.0,0.7907445839280971,0.0,0,1,0
DT (153).jpg,0.5997351408004761,51520.0,1.518918918918919,0.9910551120515533,1.0,0.7517782657966062,0.05982461355529125,0.9910551120515533,0.0,4.0,281.0,185.0,0.9450396188800494,0.0,0,1,0
DT (154).jpg,0.5997351408004761,51520.0,1.518918918918919,0.9910551120515533,1.0,0.7517782657966062,0.05982461355529125,0.9910551120515533,0.0,4.0,281.0,185.0,0.7895676164218084,0.0,0,1,0
DT (155).jpg,0.6373798251152039,51708.0,1.4919786096256684,0.9910873440285205,1.0,0.7545215560522305,0.06004291765755046,0.9910873440285205,0.0,4.0,279.0,187.0,0.8908153255452822,0.0,0,1,0
DT (156).jpg,0.6544876098632812,53200.0,1.4712041884816753,0.9912243110804717,1.0,0.7565990455906609,0.06020823902218191,0.9912243110804717,0.0,4.0,281.0,191.0,0.8990151071140406,0.0,0,1,0
DT (157).jpg,0.644192099571228,53390.0,1.4764397905759161,0.9912368645798522,1.0,0.7560803989125503,0.060166966430912155,0.9912368645798522,0.0,4.0,282.0,191.0,0.8647830301069295,0.0,0,1,0
DT (158).jpg,0.6486934423446655,52920.0,1.4789473684210526,0.9911968533433227,1.0,0.7558298208681169,0.06014702606371122,0.9911968533433227,0.0,4.0,281.0,190.0,0.9147434506257442,0.0,0,1,0
DT (159).jpg,0.6353521943092346,52264.0,1.4761904761904763,0.991143729494984,1.0,0.7561025182229224,0.06016872662970392,0.991143729494984,0.0,4.0,279.0,189.0,0.8798389507896955,0.0,0,1,0
DT (16).jpg,0.7886539101600647,14973.0,1.4901960784313726,0.42922256621947025,0.6562643816703557,0.33464488985098856,0.026630194200113783,0.42922256621947025,0.8048719549229195,12.0,228.0,153.0,0.8534985061694577,0.0,0,1,0
DT (160).jpg,0.6175405383110046,52731.0,1.4736842105263157,0.9911842105263158,1.0,0.7563523733309745,0.06018860946745555,0.9911842105263158,0.0,4.0,280.0,190.0,0.872963920754646,0.0,0,1,0
DT (161).jpg,0.6193016171455383,53862.0,1.4739583333333333,0.9912765017667845,1.0,0.7563278051019467,0.06018665438990915,0.9912765017667845,0.0,4.0,283.0,192.0,0.9179451702595461,0.0,0,1,0
DT (162).jpg,0.6497131586074829,51060.0,1.489247311827957,0.9910329567951555,1.0,0.7547946833126836,0.06006465243434759,0.9910329567951555,0.0,4.0,277.0,186.0,0.941390847850821,0.0,0,1,0
DT (163).jpg,0.6657875180244446,51800.0,1.510752688172043,0.9910840699498719,1.0,0.752616484939074,0.059891316915250244,0.9910840699498719,0.0,4.0,281.0,186.0,0.9234438784240434,0.0,0,1,0
DT (164).jpg,0.6263343691825867,53109.0,1.4842105263157894,0.9912094064949608,1.0,0.7553048630126769,0.06010525124490713,0.9912094064949608,0.0,4.0,282.0,190.0,0.9302396239667599,0.0,0,1,0
DT (165).jpg,0.682558000087738,40823.5,1.516304347826087,0.7952216767960106,0.8024432912686245,0.2411944726376858,0.019193646283365284,0.7952216767960106,0.7726789498648681,9.0,279.0,184.0,0.9518089061849085,0.0,0,1,0
DT (166).jpg,0.6859964728355408,36047.5,1.491891891891892,0.7059831570701136,0.712401185770751,0.08183830051973894,0.006512485030978239,0.7059831570701136,0.7279800269399949,10.0,276.0,185.0,0.9420100026187047,0.0,0,1,0
DT (167).jpg,0.7349005937576294,33454.0,1.5027027027027027,0.6504763756562317,0.6563726259613876,0.17838441529304255,0.014195380732222599,0.6504763756562317,0.8127565089967571,12.0,278.0,185.0,0.937813395968258,0.0,0,1,0
DT (168).jpg,0.7536115050315857,30214.5,1.5027027027027027,0.58748784755979,0.707003463122426,0.2759459522682684,0.02195908116484755,0.58748784755979,0.8501775657301444,9.0,278.0,185.0,0.9427823022102193,0.0,0,1,0
DT (169).jpg,0.7212008237838745,32024.0,1.489247311827957,0.621559722060479,0.7352627168260455,0.260956706113931,0.02076627485550556,0.621559722060479,0.8243503617995597,10.0,277.0,186.0,0.9390393029314965,0.0,0,1,0
DT (17).jpg,0.7770187258720398,14652.5,1.5374149659863945,0.44104810065619166,0.6841687483949291,0.37260697445945695,0.029651120907869026,0.44104810065619166,0.7867903436764295,11.0,226.0,147.0,0.7895571619547107,0.0,0,1,0
DT (170).jpg,0.7743069529533386,28994.5,1.5054945054945055,0.5814249618994145,0.7104579647644017,0.30109188605435233,0.02396013099520592,0.5814249618994145,0.854080283125145,8.0,274.0,182.0,0.9655201872940349,0.0,0,1,0
DT (171).jpg,0.7509323358535767,29888.5,1.4972677595628416,0.5960771409197878,0.7000058551437438,0.1613321887181438,0.012838407657163542,0.5960771409197878,0.8493869430544393,9.0,274.0,183.0,0.9020623930289695,0.0,0,1,0
DT (172).jpg,0.770288348197937,28914.0,1.5054945054945055,0.5798107002486564,0.7251887336660731,0.2636137865674811,0.020977718599693232,0.5798107002486564,0.8862090286609012,12.0,274.0,182.0,0.9338710005241598,0.0,0,1,0
DT (173).jpg,0.8123183846473694,26389.5,1.5542857142857143,0.5544012605042017,0.7347867852817107,0.3408283639741725,0.027122259436206577,0.5544012605042017,0.8772600792516649,10.0,272.0,175.0,0.936455090303298,0.0,0,1,0
DT (174).jpg,0.35914549231529236,3675.0,3.4347826086956523,0.505641166758393,0.7585139318885449,0.33865498551098555,0.02694930747339358,0.505641166758393,0.9668391048564487,6.0,158.0,46.0,0.858441750698844,0.0,0,1,0
DT (175).jpg,0.35187479853630066,3927.0,3.2708333333333335,0.5210987261146497,0.7711340206185567,0.3628300259650151,0.028873096067246234,0.5210987261146497,0.9606428398607816,6.0,157.0,48.0,0.9477580442834015,0.0,0,1,0
DT (176).jpg,0.3348850905895233,4511.0,3.56,0.5068539325842697,0.7392658144870534,0.3260947050793774,0.0259497921147382,0.5068539325842697,0.9716433806072218,6.0,178.0,50.0,0.8400042431823908,0.0,0,1,0
DT (177).jpg,0.433902382850647,5226.0,3.4074074074074074,0.5259661835748792,0.7692647383528373,0.35227790683727117,0.028033385107608808,0.5259661835748792,0.9665804193570684,6.0,184.0,54.0,0.8155258522396025,0.0,0,1,0
DT (178).jpg,0.4173654019832611,5275.5,3.5961538461538463,0.5425236528177705,0.7674570846668607,0.3413503367218042,0.02716379670767889,0.5425236528177705,0.9709279461651905,6.0,187.0,52.0,0.8139989794171509,0.0,0,1,0
DT (179).jpg,0.42526641488075256,5160.5,3.5283018867924527,0.5206840883866412,0.7776522001205546,0.35206698414663484,0.028016600413196292,0.5206840883866412,0.963808298200126,6.0,187.0,53.0,0.9166832252013603,0.0,0,1,0
DT (18).jpg,0.7658537030220032,15219.5,1.5,0.463218285853421,0.7153197189387352,0.40364911549611393,0.03212137600293888,0.463218285853421,0.783538871520542,11.0,222.0,148.0,0.8292967796093776,0.0,0,1,0
DT (180).jpg,0.36466044187545776,5026.0,3.3207547169811322,0.5388078902229846,0.7857422027671382,0.36683432276346334,0.02919174788178632,0.5388078902229846,0.9580521122616559,6.0,176.0,53.0,0.936215717988428,0.0,0,1,0
DT (181).jpg,0.3801315724849701,5030.0,3.2962962962962963,0.523304203079484,0.7639732685297691,0.3559137567730807,0.02832271685242101,0.523304203079484,0.9592752830005861,6.0,178.0,54.0,0.8195873609851845,0.0,0,1,0
DT (182).jpg,0.39721548557281494,5203.0,3.5294117647058822,0.5667755991285403,0.7696176318319651,0.35207727299728747,0.028017419173916345,0.5667755991285403,0.9674987290883971,8.0,180.0,51.0,0.8109805691783437,0.0,0,1,0
DT (183).jpg,0.3873037099838257,5083.5,3.6,0.5648333333333333,0.7959758866358726,0.3638051344411278,0.02895069273425835,0.5648333333333333,0.9713064793123033,6.0,180.0,50.0,0.7949691160323205,0.0,0,1,0
DT (184).jpg,0.36972635984420776,5240.0,3.480769230769231,0.5567360815979601,0.7901085645355851,0.35675279963094825,0.0283894857615688,0.5567360815979601,0.9644369501217214,7.0,181.0,52.0,0.924963701604683,0.0,0,1,0
DT (185).jpg,0.3851490616798401,4793.0,3.64,0.5267032967032967,0.7643119119757614,0.3348614013594035,0.026647423638513953,0.5267032967032967,0.9685457623174399,6.0,182.0,50.0,0.8215310606841586,0.0,0,1,0
DT (186).jpg,0.3823864758014679,5010.0,3.62,0.5535911602209945,0.7976436873109377,0.35813017514688195,0.02849909382249609,0.5535911602209945,0.9683138677101555,6.0,181.0,50.0,0.7854029244951365,0.0,0,1,0
DT (187).jpg,0.3595624268054962,5048.5,3.58,0.5640782122905028,0.8125704168678577,0.3742503741852018,0.029781898502782993,0.5640782122905028,0.9707955156861583,6.0,179.0,50.0,0.8166042087591526,0.0,0,1,0
DT (188).jpg,0.38625532388687134,5068.5,3.5294117647058822,0.552124183006536,0.7976864966949953,0.3641701371466679,0.028979738726672664,0.552124183006536,0.9682132710912464,6.0,180.0,51.0,0.8249970559385151,0.0,0,1,0
DT (189).jpg,0.37131449580192566,5034.5,3.4901960784313726,0.5545825071601674,0.7893540294763248,0.3602984066855448,0.02867163620606906,0.5545825071601674,0.9646475951400577,6.0,178.0,51.0,0.8198509971906788,0.0,0,1,0
DT (19).jpg,0.7809158563613892,14876.5,1.5442176870748299,0.4458179747669993,0.6777294366870914,0.3631816246487115,0.02890107540149383,0.4458179747669993,0.8035795409122326,12.0,227.0,147.0,0.7890527603786499,0.0,0,1,0
DT (190).jpg,0.41265103220939636,4975.0,3.4615384615384617,0.531517094017094,0.7724555546929586,0.3528341874739596,0.028077652514146432,0.531517094017094,0.9670803782308515,6.0,180.0,52.0,0.9317266770614385,0.0,0,1,0
DT (191).jpg,0.35667628049850464,5079.0,3.5,0.536665257819104,0.7793463249961639,0.3540320407766194,0.028172974651255064,0.536665257819104,0.967989548479467,8.0,182.0,52.0,0.9286032973387037,0.0,0,1,0
DT (192).jpg,0.3716834485530853,4904.0,3.3529411764705883,0.5623208347666552,0.7899484536082474,0.37609046923919237,0.02992832861458376,0.5623208347666552,0.9640517864291395,7.0,171.0,51.0,0.8728742776568946,0.0,0,1,0
DT (193).jpg,0.3908028304576874,5119.0,3.3962264150943398,0.5365828092243187,0.7880840581941344,0.365921830280298,0.029119134037171344,0.5365828092243187,0.9606915543952573,8.0,180.0,53.0,0.8456583895055225,0.0,0,1,0
DT (194).jpg,0.3852359652519226,5020.0,3.4339622641509435,0.5204229732531619,0.7710029181385348,0.3482288127840647,0.0277111684408029,0.5204229732531619,0.9638100533861613,6.0,182.0,53.0,0.7498867180220252,0.0,0,1,0
DT (195).jpg,0.4310070872306824,5346.5,3.5961538461538463,0.5498251748251748,0.8146426938899893,0.36080606995622877,0.02871203476554685,0.5498251748251748,0.9665948570231757,5.0,187.0,52.0,0.6937172635179156,0.0,0,1,0
DT (196).jpg,0.3240383565425873,4731.5,4.045454545454546,0.6041241062308478,0.7922143156132273,0.33640649117104104,0.026770377979035465,0.6041241062308478,0.9731545364216573,6.0,178.0,44.0,0.6782582642448617,0.0,0,1,0
DT (196).jpg,0.2719283401966095,18312.0,2.5764705882352943,0.9837228041901692,1.0,0.6307710700466678,0.05019516687864554,0.9837228041901692,0.0,4.0,219.0,85.0,0.3239284987475137,0.0,0,0,1
DT (197).jpg,0.329742968082428,4361.5,3.7674418604651163,0.6261125466551823,0.826432970156324,0.3698533938149535,0.029431997922481447,0.6261125466551823,0.9613429133887145,8.0,162.0,43.0,0.5522275700395741,0.0,0,1,0
